2016/01/21 16:09:32,24.764444,33.392223
2016/01/21 16:10:00,24.789997,33.385
2016/01/21 16:11:00,24.819475,33.50158
2016/01/21 16:12:00,24.842997,33.666
2016/01/21 16:13:00,24.893497,33.690502
2016/01/21 16:14:00,24.898499,33.45
2016/01/21 16:15:00,24.900501,33.3115
2016/01/21 16:16:00,24.915503,33.325005
2016/01/21 16:17:00,24.924212,33.417366
2016/01/21 16:18:00,24.928,33.445
2016/01/21 16:19:00,24.928,33.3025
2016/01/21 16:20:00,24.925,33.3115
2016/01/21 16:21:00,24.924,33.307
2016/01/21 16:22:00,24.911055,33.37737
2016/01/21 16:23:00,24.913498,33.485
2016/01/21 16:24:00,24.8835,33.414997
2016/01/21 16:25:00,24.8915,33.53
2016/01/21 16:26:00,24.933998,33.415
2016/01/21 16:27:00,25.023157,33.42684
2016/01/21 16:28:00,25.017504,33.366505
2016/01/21 16:29:00,25.016499,33.468
2016/01/21 16:30:00,25.060501,33.825
2016/01/21 16:31:00,25.068495,33.609
2016/01/21 16:32:00,25.108496,33.57
2016/01/21 16:33:00,25.068947,33.368946
2016/01/21 16:34:00,25.050499,33.390007
2016/01/21 16:35:00,25.061,33.390007
2016/01/21 16:36:00,25.07,33.494995
2016/01/21 16:37:00,25.107498,33.589497
2016/01/21 16:38:00,25.111576,33.722103
2016/01/21 16:39:00,25.128998,33.559498
2016/01/21 16:40:00,25.125498,33.564995
2016/01/21 16:41:00,25.1055,33.445004
2016/01/21 16:42:00,25.136497,33.43
2016/01/21 16:43:00,25.137997,33.48
2016/01/21 16:44:00,25.099998,33.411057
2016/01/21 16:45:00,25.085995,33.554497
2016/01/21 16:46:00,25.082499,33.735004
2016/01/21 16:47:00,25.120495,33.780006
2016/01/21 16:48:00,25.089996,33.669502
2016/01/21 16:49:00,25.085787,33.74211
2016/01/21 16:50:00,25.100496,33.744
2016/01/21 16:51:00,25.106998,33.712505
2016/01/21 16:52:00,25.143002,33.753
2016/01/21 16:53:00,25.1265,33.664
2016/01/21 16:54:00,25.141994,33.668003
2016/01/21 16:55:00,25.116314,33.58474
2016/01/21 16:56:00,25.121998,33.653004
2016/01/21 16:57:00,25.158504,33.65
2016/01/21 16:58:00,25.164999,33.635002
