2016/01/21 15:23:22,24.67417,33.835003
2016/01/21 15:24:00,24.675503,33.809994
2016/01/21 15:25:00,24.685503,33.729992
2016/01/21 15:26:00,24.695501,33.575005
2016/01/21 15:27:00,24.71421,33.564743
2016/01/21 15:28:00,24.669506,33.565006
2016/01/21 15:29:00,24.696003,33.609997
2016/01/21 15:30:00,24.7365,33.570004
2016/01/21 15:31:00,24.738995,33.6
2016/01/21 15:32:00,24.77158,33.60158
2016/01/21 15:33:00,24.778997,33.625
2016/01/21 15:34:00,24.776999,33.58
2016/01/21 15:35:00,24.683502,33.724503
2016/01/21 15:36:00,24.684002,33.861504
2016/01/21 15:37:00,24.731998,33.799995
